i;j;player;rival;seed;pScore;rScore;winner;secs;pFled;rFled;pHits;rHits;pKnocked;rKnocked;pCol;rCol;detail
11;1;DobleGuardia;MurallaVetas;4246;24;23;Player;9;0;0;0;0;0;0;24;23;P:GuaC=6/6/0/0/0 P:GuaV=6/6/0/0/0 P:RecC=12/12/0/0/0 R:GuaV=5/5/0/0/0 R:RecV=9/9/0/0/0 R:RecV=9/9/0/0/0 
11;2;DobleGuardia;Hormiguero;4246;24;23;Player;9;0;0;0;0;0;0;27;25;P:GuaC=6/8/0/0/0 P:GuaV=6/7/0/0/0 P:RecC=12/12/0/0/0 R:RecV=6/7/0/0/0 R:RecV=9/10/0/0/0 R:RecV=8/8/0/0/0 
11;3;DobleGuardia;HormigueroSenuelo;4246;16;19;Rival;9;1;2;3;0;0;3;19;21;P:GuaC=0/0/3/0/0 P:GuaV=6/6/0/0/0 P:RecC=10/13/0/0/1 R:RecV=9/11/0/0/1 R:RecV=10/10/0/0/0 R:SeñC=0/0/0/3/1 
11;4;DobleGuardia;Jauria;4246;15;16;Rival;10;1;0;3;2;2;3;17;19;P:GuaC=0/1/2/1/0 P:GuaV=2/3/1/1/0 P:RecC=13/13/0/0/1 R:CazC=3/3/1/2/0 R:CazV=1/2/1/1/0 R:RecV=12/14/0/0/0 
11;5;DobleGuardia;JauriaCentro;4246;15;8;Player;10;0;1;6;2;2;6;15;15;P:GuaC=0/0/6/0/0 P:GuaV=6/6/0/0/0 P:RecC=9/9/0/2/0 R:CazC=0/0/0/2/0 R:CazC=2/4/2/2/0 R:RecC=6/11/0/2/1 
11;6;DobleGuardia;Emboscada;4246;9;3;Player;10;0;6;8;2;2;8;12;8;P:GuaC=0/0/2/0/0 P:GuaV=0/0/6/0/0 P:RecC=9/12/0/2/0 R:CazV=2/4/2/3/0 R:SeñV=0/0/0/3/1 R:RecC=1/4/0/2/5 
11;7;DobleGuardia;Mixta;4246;10;13;Rival;10;5;1;7;4;4;7;10;15;P:GuaC=0/0/7/3/0 P:GuaV=6/6/0/0/0 P:RecC=4/4/0/1/5 R:GuaC=0/0/3/4/0 R:CazC=1/2/1/3/0 R:RecV=12/13/0/0/1 
11;8;DobleGuardia;Codicia;4246;18;15;Player;9;0;14;3;0;0;3;20;16;P:GuaC=0/0/3/0/0 P:GuaV=6/8/0/0/0 P:RecC=12/12/0/0/0 R:RecC=6/6/0/2/4 R:RecC=6/6/0/0/5 R:RecC=3/4/0/1/5 
11;9;DobleGuardia;Escolta;4246;11;12;Rival;10;2;2;5;2;2;5;14;19;P:GuaC=0/0/2/0/0 P:GuaV=2/2/3/1/0 P:RecC=9/12/0/1/2 R:CazC=8/8/0/0/0 R:CazV=0/0/2/3/0 R:RecC=4/11/0/2/2 
11;10;DobleGuardia;Senuelos;4246;12;12;None;9;1;3;3;0;0;3;14;14;P:GuaC=0/0/2/0/0 P:GuaV=2/2/1/0/0 P:RecC=10/12/0/0/1 R:SeñC=0/1/0/2/1 R:SeñV=0/0/0/1/2 R:RecV=12/13/0/0/0 
11;11;DobleGuardia;DobleGuardia;4246;15;13;Player;10;1;1;5;4;4;5;17;17;P:GuaC=0/0/5/3/0 P:GuaV=6/6/0/0/0 P:RecC=9/11/0/1/1 R:GuaC=0/0/4/3/0 R:GuaV=6/6/0/0/0 R:RecC=7/11/0/2/1 
11;12;DobleGuardia;ContraJauria;4246;14;14;None;10;0;0;3;2;2;3;16;17;P:GuaC=0/2/0/2/0 P:GuaV=2/2/3/0/0 P:RecC=12/12/0/0/0 R:GuaV=6/7/0/0/0 R:CazV=0/0/2/3/0 R:RecV=8/10/0/0/0 
11;13;DobleGuardia;Fortin;4246;4;7;Rival;10;4;2;3;5;5;3;10;14;P:GuaC=0/0/1/3/0 P:GuaV=0/1/2/1/0 P:RecC=4/9/0/1/4 R:GuaC=0/0/4/0/0 R:CazV=1/3/1/2/0 R:RecC=6/11/0/1/2 
11;14;DobleGuardia;Engano;4246;18;14;Player;9;0;8;2;0;0;2;22;14;P:GuaC=0/0/2/0/0 P:GuaV=6/8/0/0/0 P:RecC=12/14/0/0/0 R:SeñC=0/0/0/2/0 R:RecC=8/8/0/0/4 R:RecC=6/6/0/0/4 
11;15;DobleGuardia;Rebano;4246;12;16;Rival;9;0;5;3;0;0;3;13;18;P:GuaC=0/0/1/0/0 P:GuaV=0/1/2/0/0 P:RecC=12/12/0/0/0 R:RecC=4/6/0/1/5 R:RecV=12/12/0/0/0 R:SeñV=0/0/0/2/0 
12;0;ContraJauria;Muralla;4246;18;28;Rival;9;0;0;0;0;0;0;24;28;P:GuaV=6/8/0/0/0 P:CazV=2/4/0/0/0 P:RecV=10/12/0/0/0 R:GuaC=4/4/0/0/0 R:RecC=12/12/0/0/0 R:RecC=12/12/0/0/0 
12;1;ContraJauria;MurallaVetas;4246;18;15;Player;9;0;5;1;1;1;1;21;17;P:GuaV=8/8/0/0/0 P:CazV=2/2/1/1/0 P:RecV=8/11/0/0/0 R:GuaV=2/2/1/0/0 R:RecV=7/8/0/0/2 R:RecV=6/7/0/1/3 
12;2;ContraJauria;Hormiguero;4246;17;16;Player;9;0;5;3;0;0;3;19;20;P:GuaV=8/8/1/0/0 P:CazV=2/2/2/0/0 P:RecV=7/9/0/0/0 R:RecV=3/7/0/2/1 R:RecV=6/6/0/0/2 R:RecV=7/7/0/1/2 
12;3;ContraJauria;HormigueroSenuelo;4246;16;19;Rival;9;0;8;1;0;0;1;19;19;P:GuaV=6/6/0/0/0 P:CazV=0/1/1/0/0 P:RecV=10/12/0/0/0 R:RecV=6/6/0/0/6 R:RecV=9/9/0/0/2 R:SeñC=4/4/0/1/0 
12;4;ContraJauria;Jauria;4246;16;7;Player;10;1;3;5;1;1;5;18;14;P:GuaV=4/5/1/1/0 P:CazV=1/2/4/0/0 P:RecV=11/11/0/0/1 R:CazC=2/4/0/1/0 R:CazV=0/3/1/2/0 R:RecV=5/7/0/2/3 
12;5;ContraJauria;JauriaCentro;4246;16;14;Player;10;0;0;3;3;3;3;19;22;P:GuaV=6/7/0/0/0 P:CazV=0/2/3/3/0 P:RecV=10/10/0/0/0 R:CazC=2/2/1/2/0 R:CazC=3/5/2/0/0 R:RecC=9/15/0/1/0 
12;6;ContraJauria;Emboscada;4246;9;10;Rival;10;1;1;7;2;2;7;11;13;P:GuaV=0/0/6/0/0 P:CazV=2/2/1/0/0 P:RecV=7/9/0/2/1 R:CazV=1/2/2/1/0 R:SeñV=0/0/0/5/0 R:RecC=9/11/0/1/1 
12;7;ContraJauria;Mixta;4246;18;13;Player;9;0;6;0;1;1;0;20;15;P:GuaV=8/8/0/0/0 P:CazV=0/0/0/1/0 P:RecV=10/12/0/0/0 R:GuaC=2/3/1/0/0 R:CazC=6/7/0/0/0 R:RecV=5/5/0/0/6 
12;8;ContraJauria;Codicia;4246;18;12;Player;10;0;15;2;0;0;2;22;20;P:GuaV=8/8/0/0/0 P:CazV=0/2/2/0/0 P:RecV=10/12/0/0/0 R:RecC=6/8/0/0/5 R:RecC=2/7/0/2/6 R:RecC=4/5/0/0/4 
12;9;ContraJauria;Escolta;4246;16;18;Rival;9;0;1;3;1;1;3;19;18;P:GuaV=4/4/1/0/0 P:CazV=0/3/2/1/0 P:RecV=12/12/0/0/0 R:CazC=4/4/0/1/0 R:CazV=3/3/1/2/0 R:RecC=11/11/0/0/1 
12;10;ContraJauria;Senuelos;4246;14;9;Player;9;0;5;5;0;0;5;16;11;P:GuaV=2/3/3/0/0 P:CazV=0/1/2/0/0 P:RecV=12/12/0/0/0 R:SeñC=4/4/0/1/0 R:SeñV=1/1/0/2/1 R:RecV=4/6/0/2/4 
12;11;ContraJauria;DobleGuardia;4246;19;14;Player;10;0;1;3;2;2;3;19;17;P:GuaV=8/8/0/0/0 P:CazV=1/1/3/2/0 P:RecV=10/10/0/0/0 R:GuaC=2/4/0/0/0 R:GuaV=0/1/2/3/0 R:RecC=12/12/0/0/1 
12;12;ContraJauria;ContraJauria;4246;15;17;Rival;10;2;1;3;4;4;3;17;19;P:GuaV=4/5/2/1/0 P:CazV=3/3/1/3/0 P:RecV=8/9/0/0/2 R:GuaV=4/4/2/1/0 R:CazV=4/5/2/1/0 R:RecV=9/10/0/1/1 
12;13;ContraJauria;Fortin;4246;16;15;Player;9;0;1;1;0;0;1;20;19;P:GuaV=2/4/1/0/0 P:CazV=4/4/0/0/0 P:RecV=10/12/0/0/0 R:GuaC=2/4/0/0/0 R:CazV=1/3/0/1/0 R:RecC=12/12/0/0/1 
12;14;ContraJauria;Engano;4246;18;17;Player;10;0;7;1;0;0;1;20;18;P:GuaV=6/7/0/0/0 P:CazV=2/2/1/0/0 P:RecV=10/11/0/0/0 R:SeñC=2/2/0/0/0 R:RecC=7/7/0/0/3 R:RecC=8/9/0/1/4 
12;15;ContraJauria;Rebano;4246;12;10;Player;9;0;9;5;0;0;5;15;17;P:GuaV=2/2/2/0/0 P:CazV=0/1/3/0/0 P:RecV=10/12/0/0/0 R:RecC=1/3/0/1/7 R:RecV=9/12/0/0/1 R:SeñV=0/2/0/4/1 
13;0;Fortin;Muralla;4246;11;18;Rival;9;0;4;3;3;3;3;17;19;P:GuaC=0/0/2/1/0 P:CazV=2/4/1/0/0 P:RecC=9/13/0/2/0 R:GuaC=0/0/3/1/0 R:RecC=9/10/0/1/2 R:RecC=9/9/0/1/2 
13;1;Fortin;MurallaVetas;4246;16;12;Player;9;0;5;4;2;2;4;18;16;P:GuaC=4/6/1/0/0 P:CazV=0/0/3/2/0 P:RecC=12/12/0/0/0 R:GuaV=2/2/2/2/0 R:RecV=6/7/0/1/2 R:RecV=4/7/0/1/3 
13;2;Fortin;Hormiguero;4246;22;21;Player;9;0;2;0;0;0;0;26;22;P:GuaC=6/6/0/0/0 P:CazV=4/6/0/0/0 P:RecC=12/14/0/0/0 R:RecV=8/8/0/0/1 R:RecV=5/6/0/0/1 R:RecV=8/8/0/0/0 
13;3;Fortin;HormigueroSenuelo;4246;12;8;Player;10;2;11;7;0;0;7;15;10;P:GuaC=0/0/5/0/0 P:CazV=2/2/2/0/0 P:RecC=10/13/0/0/2 R:RecV=6/6/0/1/4 R:RecV=2/4/0/1/6 R:SeñC=0/0/0/5/1 
13;4;Fortin;Jauria;4246;14;14;None;10;1;0;5;2;2;5;17;17;P:GuaC=0/1/4/0/0 P:CazV=4/6/1/1/0 P:RecC=10/10/0/1/1 R:CazC=1/1/1/4/0 R:CazV=4/4/1/0/0 R:RecV=9/12/0/1/0 
13;5;Fortin;JauriaCentro;4246;14;10;Player;10;1;3;4;1;1;4;17;15;P:GuaC=0/0/4/0/0 P:CazV=4/4/0/1/0 P:RecC=10/13/0/0/1 R:CazC=0/2/1/2/0 R:CazC=4/4/0/1/0 R:RecC=6/9/0/1/3 
13;6;Fortin;Emboscada;4246;12;9;Player;10;2;2;6;1;1;6;14;13;P:GuaC=0/0/4/0/0 P:CazV=0/2/2/0/0 P:RecC=12/12/0/1/2 R:CazV=3/5/1/0/0 R:SeñV=0/0/0/4/0 R:RecC=6/8/0/2/2 
13;7;Fortin;Mixta;4246;3;4;Rival;11;7;6;10;7;7;10;4;4;P:GuaC=0/0/6/4/0 P:CazV=0/0/4/0/0 P:RecC=3/4/0/3/7 R:GuaC=0/0/6/5/0 R:CazC=1/1/1/1/0 R:RecV=3/3/0/4/6 
13;8;Fortin;Codicia;4246;12;15;Rival;10;0;13;5;0;0;5;16;15;P:GuaC=0/0/4/0/0 P:CazV=0/2/1/0/0 P:RecC=12/14/0/0/0 R:RecC=8/8/0/2/4 R:RecC=3/3/0/2/4 R:RecC=4/4/0/1/5 
13;9;Fortin;Escolta;4246;16;10;Player;9;1;4;1;1;1;1;16;16;P:GuaC=0/0/1/0/0 P:CazV=4/4/0/0/0 P:RecC=12/12/0/1/1 R:CazC=2/4/0/0/0 R:CazV=2/4/1/0/0 R:RecC=6/8/0/1/4 
13;10;Fortin;Senuelos;4246;12;5;Player;10;0;9;8;0;0;8;14;5;P:GuaC=0/0/5/0/0 P:CazV=0/0/3/0/0 P:RecC=12/14/0/0/0 R:SeñC=0/0/0/5/0 R:SeñV=2/2/0/0/2 R:RecV=3/3/0/3/7 
13;11;Fortin;DobleGuardia;4246;8;9;Rival;10;1;1;4;7;7;4;12;12;P:GuaC=0/0/3/4/0 P:CazV=0/0/1/2/0 P:RecC=8/12/0/1/1 R:GuaC=0/0/5/2/0 R:GuaV=0/0/2/1/0 R:RecC=9/12/0/1/1 
13;12;Fortin;ContraJauria;4246;17;13;Player;10;0;1;2;2;2;2;18;16;P:GuaC=2/2/0/0/0 P:CazV=3/4/2/1/0 P:RecC=12/12/0/1/0 R:GuaV=0/3/0/2/0 R:CazV=2/2/2/0/0 R:RecV=11/11/0/0/1 
13;13;Fortin;Fortin;4246;8;12;Rival;9;3;1;4;4;4;4;12;17;P:GuaC=0/0/3/2/0 P:CazV=4/4/1/0/0 P:RecC=4/8/0/2/3 R:GuaC=0/0/4/2/0 R:CazV=3/5/0/1/0 R:RecC=9/12/0/1/1 
13;14;Fortin;Engano;4246;15;11;Player;10;1;8;4;0;0;4;16;20;P:GuaC=0/0/3/0/0 P:CazV=3/3/1/0/0 P:RecC=12/13/0/0/1 R:SeñC=0/2/0/3/0 R:RecC=8/9/0/0/4 R:RecC=3/9/0/1/4 
13;15;Fortin;Rebano;4246;12;12;None;10;0;10;5;0;0;5;15;15;P:GuaC=0/0/2/0/0 P:CazV=0/0/3/0/0 P:RecC=12/15/0/0/0 R:RecC=4/5/0/1/6 R:RecV=6/6/0/3/3 R:SeñV=2/4/0/1/1 
14;0;Engano;Muralla;4246;20;20;None;10;4;2;0;3;3;0;22;23;P:SeñC=0/0/0/3/0 P:RecC=8/9/0/0/3 P:RecC=12/13/0/0/1 R:GuaC=0/1/3/0/0 R:RecC=10/11/0/0/1 R:RecC=10/11/0/0/1 
14;1;Engano;MurallaVetas;4246;28;20;Player;9;0;1;0;0;0;0;28;23;P:SeñC=4/4/0/0/0 P:RecC=12/12/0/0/0 P:RecC=12/12/0/0/0 R:GuaV=5/5/0/0/0 R:RecV=9/9/0/0/1 R:RecV=6/9/0/0/0 
14;2;Engano;Hormiguero;4246;27;23;Player;9;0;0;0;0;0;0;30;24;P:SeñC=6/6/0/0/0 P:RecC=12/12/0/0/0 P:RecC=9/12/0/0/0 R:RecV=9/9/0/0/0 R:RecV=6/7/0/0/0 R:RecV=8/8/0/0/0 
14;3;Engano;HormigueroSenuelo;4246;15;20;Rival;9;8;0;0;0;0;0;20;20;P:SeñC=2/2/0/0/0 P:RecC=6/9/0/0/4 P:RecC=7/9/0/0/4 R:RecV=11/11/0/0/0 R:RecV=9/9/0/0/0 R:SeñC=0/0/0/0/0 
14;4;Engano;Jauria;4246;9;14;Rival;10;10;0;0;2;2;0;17;18;P:SeñC=2/3/0/1/0 P:RecC=4/7/0/0/6 P:RecC=3/7/0/1/4 R:CazC=0/0/1/0/0 R:CazV=2/4/1/0/0 R:RecV=12/14/0/0/0 
14;5;Engano;JauriaCentro;4246;5;13;Rival;9;13;0;0;6;6;0;7;16;P:SeñC=0/0/0/3/1 P:RecC=4/5/0/1/4 P:RecC=1/2/0/2/8 R:CazC=0/1/5/0/0 R:CazC=1/1/1/0/0 R:RecC=12/14/0/0/0 
14;6;Engano;Emboscada;4246;18;12;Player;9;8;2;0;1;1;0;20;16;P:SeñC=0/0/0/0/1 P:RecC=9/9/0/0/5 P:RecC=9/11/0/1/2 R:CazV=2/2/1/0/0 R:SeñV=2/3/0/0/0 R:RecC=8/11/0/0/2 
14;7;Engano;Mixta;4246;7;12;Rival;10;13;0;0;6;6;0;9;16;P:SeñC=0/0/0/4/1 P:RecC=4/4/0/0/7 P:RecC=3/5/0/2/5 R:GuaC=0/0/5/0/0 R:CazC=0/2/1/0/0 R:RecV=12/14/0/0/0 
14;8;Engano;Codicia;4246;20;20;None;9;0;7;0;0;0;0;23;26;P:SeñC=0/1/0/0/0 P:RecC=11/12/0/0/0 P:RecC=9/10/0/0/0 R:RecC=6/8/0/0/3 R:RecC=9/11/0/0/1 R:RecC=5/7/0/0/3 
14;9;Engano;Escolta;4246;4;15;Rival;9;14;1;0;4;4;0;6;16;P:SeñC=0/1/0/1/0 P:RecC=0/1/0/2/8 P:RecC=4/4/0/1/6 R:CazC=1/1/3/0/0 R:CazV=2/2/1/0/0 R:RecC=12/13/0/0/1 
14;10;Engano;Senuelos;4246;12;14;Rival;9;10;0;0;0;0;0;15;14;P:SeñC=0/1/0/0/0 P:RecC=6/6/0/0/5 P:RecC=6/8/0/0/5 R:SeñC=0/0/0/0/0 R:SeñV=2/2/0/0/0 R:RecV=12/12/0/0/0 
14;11;Engano;DobleGuardia;4246;17;16;Player;10;6;0;0;6;6;0;18;19;P:SeñC=0/0/0/4/0 P:RecC=8/9/0/1/3 P:RecC=9/9/0/1/3 R:GuaC=0/0/4/0/0 R:GuaV=4/5/2/0/0 R:RecC=12/14/0/0/0 
14;12;Engano;ContraJauria;4246;21;18;Player;9;6;0;0;1;1;0;22;19;P:SeñC=4/4/0/0/0 P:RecC=9/10/0/1/2 P:RecC=8/8/0/0/4 R:GuaV=6/6/0/0/0 R:CazV=2/2/1/0/0 R:RecV=10/11/0/0/0 
14;13;Engano;Fortin;4246;14;11;Player;9;8;2;0;4;4;0;17;13;P:SeñC=0/0/0/2/1 P:RecC=8/8/0/1/4 P:RecC=6/9/0/1/3 R:GuaC=0/0/1/0/0 R:CazV=2/2/3/0/0 R:RecC=9/11/0/0/2 
14;14;Engano;Engano;4246;18;20;Rival;9;4;4;0;0;0;0;18;23;P:SeñC=0/0/0/0/0 P:RecC=9/9/0/0/2 P:RecC=9/9/0/0/2 R:SeñC=0/2/0/0/1 R:RecC=11/11/0/0/1 R:RecC=9/10/0/0/2 
14;15;Engano;Rebano;4246;24;16;Player;9;0;2;0;0;0;0;26;23;P:SeñC=0/2/0/0/0 P:RecC=12/12/0/0/0 P:RecC=12/12/0/0/0 R:RecC=7/9/0/0/2 R:RecV=9/12/0/0/0 R:SeñV=0/2/0/0/0 
15;0;Rebano;Muralla;4246;15;24;Rival;9;2;0;0;5;5;0;19;24;P:RecC=6/7/0/2/2 P:RecV=9/12/0/0/0 P:SeñV=0/0/0/3/0 R:GuaC=0/0/5/0/0 R:RecC=12/12/0/0/0 R:RecC=12/12/0/0/0 
15;1;Rebano;MurallaVetas;4246;18;18;None;9;0;0;0;2;2;0;24;23;P:RecC=9/12/0/0/0 P:RecV=9/12/0/0/0 P:SeñV=0/0/0/2/0 R:GuaV=2/4/2/0/0 R:RecV=9/11/0/0/0 R:RecV=7/8/0/0/0 
15;2;Rebano;Hormiguero;4246;25;20;Player;9;0;4;0;0;0;0;29;21;P:RecC=12/14/0/0/0 P:RecV=9/11/0/0/0 P:SeñV=4/4/0/0/0 R:RecV=9/10/0/0/0 R:RecV=7/7/0/0/1 R:RecV=4/4/0/0/3 
15;3;Rebano;HormigueroSenuelo;4246;19;15;Player;9;5;2;0;0;0;0;19;20;P:RecC=3/3/0/0/5 P:RecV=12/12/0/0/0 P:SeñV=4/4/0/0/0 R:RecV=6/9/0/0/1 R:RecV=9/10/0/0/1 R:SeñC=0/1/0/0/0 
15;4;Rebano;Jauria;4246;4;6;Rival;10;14;5;0;6;6;0;4;9;P:RecC=1/1/0/3/6 P:RecV=3/3/0/3/8 P:SeñV=0/0/0/0/0 R:CazC=0/0/3/0/0 R:CazV=0/0/3/0/0 R:RecV=6/9/0/0/5 
15;5;Rebano;JauriaCentro;4246;15;15;None;9;9;0;0;3;3;0;21;16;P:RecC=5/7/0/2/5 P:RecV=10/10/0/0/3 P:SeñV=0/4/0/1/1 R:CazC=1/2/2/0/0 R:CazC=2/2/1/0/0 R:RecC=12/12/0/0/0 
15;6;Rebano;Emboscada;4246;7;14;Rival;10;8;0;0;2;2;0;13;17;P:RecC=4/8/0/1/3 P:RecV=3/3/0/1/5 P:SeñV=0/2/0/0/0 R:CazV=2/2/2/0/0 R:SeñV=0/0/0/0/0 R:RecC=12/15/0/0/0 
15;7;Rebano;Mixta;4246;14;14;None;9;10;0;0;2;2;0;17;14;P:RecC=1/1/0/1/8 P:RecV=9/12/0/0/1 P:SeñV=4/4/0/1/1 R:GuaC=0/0/0/0/0 R:CazC=2/2/2/0/0 R:RecV=12/12/0/0/0 
15;8;Rebano;Codicia;4246;20;27;Rival;9;0;3;0;0;0;0;26;29;P:RecC=9/12/0/0/0 P:RecV=9/12/0/0/0 P:SeñV=2/2/0/0/0 R:RecC=9/10/0/0/1 R:RecC=9/10/0/0/0 R:RecC=9/9/0/0/2 
15;9;Rebano;Escolta;4246;10;12;Rival;9;7;1;0;2;2;0;18;15;P:RecC=4/6/0/1/5 P:RecV=4/8/0/1/2 P:SeñV=2/4/0/0/0 R:CazC=1/1/1/0/0 R:CazV=2/2/1/0/0 R:RecC=9/12/0/0/1 
15;10;Rebano;Senuelos;4246;11;16;Rival;9;11;1;0;0;0;0;12;17;P:RecC=6/6/0/0/5 P:RecV=3/4/0/0/6 P:SeñV=2/2/0/0/0 R:SeñC=4/4/0/0/0 R:SeñV=0/0/0/0/0 R:RecV=12/13/0/0/1 
15;11;Rebano;DobleGuardia;4246;14;16;Rival;9;4;0;0;4;4;0;23;17;P:RecC=5/8/0/1/4 P:RecV=9/12/0/0/0 P:SeñV=0/3/0/3/0 R:GuaC=0/0/3/0/0 R:GuaV=4/5/1/0/0 R:RecC=12/12/0/0/0 
15;12;Rebano;ContraJauria;4246;18;11;Player;9;2;2;0;3;3;0;22;15;P:RecC=9/11/0/0/1 P:RecV=9/10/0/1/1 P:SeñV=0/1/0/2/0 R:GuaV=2/2/2/0/0 R:CazV=3/3/1/0/0 R:RecV=6/10/0/0/2 
15;13;Rebano;Fortin;4246;7;13;Rival;10;4;1;0;6;6;0;19;16;P:RecC=4/8/0/2/2 P:RecV=3/9/0/2/2 P:SeñV=0/2/0/2/0 R:GuaC=0/0/3/0/0 R:CazV=4/4/3/0/0 R:RecC=9/12/0/0/1 
15;14;Rebano;Engano;4246;20;23;Rival;9;2;3;0;0;0;0;23;23;P:RecC=11/11/0/0/2 P:RecV=9/12/0/0/0 P:SeñV=0/0/0/0/0 R:SeñC=2/2/0/0/0 R:RecC=9/9/0/0/2 R:RecC=12/12/0/0/1 
15;15;Rebano;Rebano;4246;21;19;Player;9;1;4;0;0;0;0;24;20;P:RecC=12/14/0/0/0 P:RecV=9/10/0/0/1 P:SeñV=0/0/0/0/0 R:RecC=12/12/0/0/0 R:RecV=5/6/0/0/4 R:SeñV=2/2/0/0/0 
